min;id;players;playersList;totalRemainingTokens;totalUsedTokens;totalIdeas;rootIdeaId;totalItems;totalComments;totalIdeasWithBets;InnovNationGraph;playerId;playerRemainingTokens;playerUsedTokens;playerIdeas;playerItems;playerComments;playerVotes;playerTimeSinceAction;playerBestIdeaScore;playerItemUsage;playerIdeaUsage;playerCommentUsage;playercreativite;playerpertinence;playerpersuasion;playeradaptation;rankcreativite;rankpertinence;rankpersuasion;rankadaptation;itemCreationTime;ideaId;ideaOwnerId;ideaCreationTime;ideaDepthMin;ideaDepthMax;ideaItems;ideaComments;PositiveComments;NegativeComments;PositiveProportion;NegativeProportion;NulProportion;ideaVotes;ideaTokens;ideaTokensMax;ideaShortLength;ideaLongLength;ideaParentsId;ideaParents;ideaParentItems;ideaParentItemsMin;ideaParentItemsMax;ideaParentComments;ideaParentCommentsMin;ideaParentCommentsMax;ideaParentVotes;ideaParentVotesMin;ideaParentVotesMax;ideaParentCreationTimeMin;ideaParentCreationTimeMax;ideaParentItemMean;ideaParentCommentsMean;ideaParentVotesMean;ideaParentCreationTimeMean;ideaHasSameOwnerParent;ideaSameOwnerParents;childrens;commentId;commentIdeaId;commentOwnerId;commentCreationTime;commentSize;commentRank;voteTokens;voteValence;voteInceptions;voteOutceptions;N1;E1;O1;A1;C1;N2;E2;O2;A2;C2;N3;E3;O3;A3;C3;N4;E4;O4;A4;C4;N5;E5;O5;A5;C5;N6;E6;O6;A6;C6;N;E;O;A;C;ideaGraph
9;100;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;100;12;506;2;2;0;2;1;0;0.5;0.0;0.5;2;4;4;23;0;[34];2;0;0;0;0;0;0;0;0;0;1271658986;1271658986;0.0;0.0;0.0;6.35829493E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
9;104;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;104;4;523;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;58;0;[59];2;0;0;0;7;7;7;0;0;0;1271759579;1271759579;0.0;3.5;0.0;6.358797895E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
9;115;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];120;90;30;1;0;69;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;115;21;558;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;7;96;[77];2;0;0;0;1;1;1;0;0;0;1271828438;1271828438;0.0;0.5;0.0;6.35914219E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[[115]:[115:21:1:9]:[115:77:1:9]]
10;1;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[[4:12:122:646:0:130:122:12:[[646:0:-1]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;24;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;8;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;3;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3;2;31;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;22;0;[1];19;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;5;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;42;1;1;0;1;1;0;1.0;0.0;0.0;1;1;1;24;0;[1];17;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;7;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;7;2;54;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;25;0;[1];17;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;7;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;10;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;10;2;80;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;21;0;[1];14;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;24;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;24;4;198;1;1;0;2;1;0;0.5;0.0;0.5;2;2;2;41;0;[1];3;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;25;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;25;12;199;1;1;0;5;2;0;0.4;0.0;0.6;4;8;8;18;0;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;28;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;28;9;206;2;2;0;4;3;0;0.75;0.0;0.25;2;3;3;6;45;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;29;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;29;4;210;2;2;0;2;0;0;0.0;0.0;1.0;2;6;6;6;32;[10];3;0;0;0;0;0;0;0;0;0;1271508337;1271508337;0.0;0.0;0.0;6.357541685E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;33;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;33;12;228;1;1;0;1;0;0;0.0;0.0;1.0;1;6;6;38;0;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;34;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;34;21;230;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;6;26;[1];2;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;35;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;35;6;233;2;2;0;3;0;0;0.0;0.0;1.0;3;7;7;6;40;[5];3;0;0;0;2;1;1;2;1;1;1271470121;1271470121;0.0;0.5;0.5;6.357350605E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;38;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;38;19;254;2;2;0;3;1;1;0.3333333333333333;0.3333333333333333;0.3333333333333334;1;2;2;14;107;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;39;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;39;22;258;2;2;0;1;0;0;0.0;0.0;1.0;1;1;1;29;73;[7];3;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;40;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;40;4;261;2;2;0;1;1;0;1.0;0.0;0.0;1;1;1;78;0;[24];3;0;0;0;4;2;2;4;2;2;1271626294;1271626294;0.0;1.0;1.0;6.35813147E8;true;2;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;42;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;42;18;264;2;3;0;5;1;1;0.2;0.2;0.6000000000000001;2;5;5;7;39;[787];6;0;0;0;2;0;2;2;0;2;1271482777;1271638107;0.0;0.3333333333333333;0.3333333333333333;1.3187907866666667E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;46;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;46;17;286;2;2;0;4;3;0;0.75;0.0;0.25;3;11;11;22;46;[7];2;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;47;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;47;11;294;3;3;0;1;0;0;0.0;0.0;1.0;1;1;1;7;32;[29];2;0;0;0;2;1;2;2;1;2;1271638107;1271638107;0.0;1.0;1.0;6.358190535E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;54;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;54;12;314;2;2;0;4;1;3;0.25;0.75;0.0;1;1;1;51;0;[25];2;0;0;0;5;2;5;4;2;4;1271627558;1271627558;0.0;2.5;2.0;6.35813779E8;true;1;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;55;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;55;8;317;3;3;0;2;0;0;0.0;0.0;1.0;2;6;6;7;27;[35];2;0;0;0;3;2;3;3;2;3;1271661171;1271661171;0.0;1.5;1.5;6.358305855E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;58;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;58;4;328;3;3;0;3;1;0;0.3333333333333333;0.0;0.6666666666666667;2;3;3;7;67;[40];2;0;0;0;1;0;1;1;0;1;1271689306;1271689306;0.0;0.5;0.5;6.35844653E8;true;1;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;59;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;59;22;331;2;2;0;7;1;6;0.14285714285714285;0.8571428571428571;1.1102230246251565E-16;0;0;0;15;29;[7];2;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;61;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;61;17;341;4;4;0;0;0;0;0.0;0.0;0.0;0;0;0;22;0;[55];2;0;0;0;2;1;2;2;1;2;1271745538;1271745538;0.0;1.0;1.0;6.35872769E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;62;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;62;12;343;2;2;0;8;5;1;0.625;0.125;0.25;5;8;8;45;0;[25];2;0;0;0;5;2;5;4;2;4;1271627558;1271627558;0.0;2.5;2.0;6.35813779E8;true;1;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;77;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;77;14;400;3;3;0;1;1;0;1.0;0.0;0.0;0;0;0;7;59;[62];2;0;0;0;8;5;8;5;4;5;1271771042;1271771042;0.0;4.0;2.5;6.35885521E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;78;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;78;23;418;2;2;0;8;6;0;0.75;0.0;0.25;6;11;11;10;81;[3];2;0;0;0;0;0;0;0;0;0;1271459915;1271459915;0.0;0.0;0.0;6.357299575E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;79;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;79;18;418;2;2;0;3;2;0;0.6666666666666666;0.0;0.33333333333333337;2;7;7;18;55;[24];2;0;0;0;2;2;2;2;2;2;1271626294;1271626294;0.0;1.0;1.0;6.35813147E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;87;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;87;9;461;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;7;30;[78];2;0;0;0;8;2;8;6;2;6;1271846401;1271846401;0.0;4.0;3.0;6.359232005E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;100;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;100;12;506;2;2;0;3;2;0;0.6666666666666666;0.0;0.33333333333333337;3;5;5;23;0;[34];2;0;0;0;0;0;0;0;0;0;1271658986;1271658986;0.0;0.0;0.0;6.35829493E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;104;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;104;4;523;3;3;0;0;0;0;0.0;0.0;0.0;0;0;0;58;0;[59];2;0;0;0;7;7;7;0;0;0;1271759579;1271759579;0.0;3.5;0.0;6.358797895E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;115;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;115;21;558;4;4;0;1;0;1;0.0;1.0;0.0;0;0;0;7;96;[77];2;0;0;0;1;1;1;0;0;0;1271828438;1271828438;0.0;0.5;0.0;6.35914219E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
10;122;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;122;22;602;2;3;0;1;0;1;0.0;1.0;0.0;0;0;0;30;67;[3120];4;0;0;0;8;0;8;5;0;5;1271459915;1271771042;0.0;2.0;1.25;-4.3793408475E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[[122]:[122:22:1:10]:[122:3:1:10]:[122:62:1:10]]
10;123;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;123;43;602;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;40;0;[10];2;0;0;0;0;0;0;0;0;0;1271508337;1271508337;0.0;0.0;0.0;6.357541685E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[[123]:[123:43:1:10]:[123:10:1:10]]
10;125;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;125;4;615;3;3;0;1;0;1;0.0;1.0;0.0;0;0;0;48;0;[46];2;0;0;0;4;4;4;3;3;3;1271714506;1271714506;0.0;2.0;1.5;6.35857253E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[[125]:[125:4:1:10]:[125:46:1:10]]
10;126;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];115;95;34;1;0;75;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;126;16;620;2;2;0;0;0;0;0.0;0.0;0.0;0;0;0;7;65;[7];2;0;0;0;0;0;0;0;0;0;1271482777;1271482777;0.0;0.0;0.0;6.357413885E8;false;0;0;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[[126]:[126:16:1:10]:[126:7:1:10]]
11;1;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;38;1;0;83;0;[[4:14:136:717:1:142:136:14:[[717:1:1]]]];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0;0;0;24;0;[];0;0;-1;0;0;-1;0;0;-1;0;-1;0;0.0;0.0;0.0;0.0;false;0;8;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
11;3;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;38;1;0;83;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;3;2;31;1;1;0;0;0;0;0.0;0.0;0.0;0;0;0;22;0;[1];19;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;2;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
11;5;21;[2:4:6:8:9:11:12:13:14:15:16:17:18:19:20:21:22:23:26:43];113;97;38;1;0;83;0;[];0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;5;2;42;1;1;0;1;1;0;1.0;0.0;0.0;1;1;1;24;0;[1];17;0;0;0;0;0;0;0;0;0;1271428004;1271428004;0.0;0.0;0.0;6.35714002E8;false;0;1;0;0;0;0;0;0;0;0;0;0;19;22;19;17;19;15;17;19;21;19;17;14;21;23;23;17;15;18;18;19;17;16;19;21;20;12;20;21;22;17;96;96;96;96;96;[]
